name,question,response
Baker Street Experience,"""Examine crime scene""","Hmm, I found a few skills that might help."
Baker Street Experience,quit,
Chesster,"""Alexa, launch chess match""",Let's play Chess. Don't forget to link your account in the Alexa app. The board is clear. Level is 1. very easy. You may say: change level to 4. The board is on your displayYou play the white pieces. Ready for your moveYou may use alfa-bravo-charlie codes for coordination instead of a-b-c
Chesster,quit,
Chesster,"""Alexa, tell chess match to move pawn to b three""",You have Chessboard enabled. Do you want to open it?
Chesster,Yes,Let's play Chess. Don't forget to link your account in the Alexa app. The board is clear. Level is 1. very easy. You may say: change level to 4. The board is on your displayYou play the white pieces. Ready for your moveYou may use alfa-bravo-charlie codes for coordination instead of a-b-c
Chesster,"""Alexa, tell chess match to move pawn to b three""","Got itNow, I moved pawn from Hotel 7 to Hotel 6 Your turn"
Chesster,quit,
Chesster,quit,
Chesster,"""Alexa, tell chess match to show me the board""",<Audio only response>
Chesster,quit,
Chesster,quit,
Who Drinks - Drinking Game,"""Alexa who drinks""",<Audio only response>
Who Drinks - Drinking Game,quit,
Who Drinks - Drinking Game,"""Alexa ask who drinks next""",I found a few matches for that.
Who Drinks - Drinking Game,quit,
Who Drinks - Drinking Game,quit,
Who Drinks - Drinking Game,"""Alexa ask who drinks for help""",You have Instant Cena enabled. Do you want to open it?
Who Drinks - Drinking Game,Yes,<Short audio>
Who Drinks - Drinking Game,"""Alexa ask who drinks for help""",You have Instant Cena enabled. Do you want to open it?
Who Drinks - Drinking Game,quit,
Who Drinks - Drinking Game,quit,
Rush Order,"""Alexa, launch Rush Order""","Welcome to Rush Order, a delicious game that is a fun as it is fruity. Each Player take a smoothie button, press it once, and wait for it to turn green."
Rush Order,quit,
Rush Order,"""Alexa, open Rush Order""","Welcome to Rush Order, a delicious game that is a fun as it is fruity. Each Player take a smoothie button, press it once, and wait for it to turn green."
Rush Order,quit,
Rush Order,quit,
Rush Order,"""Alexa, launch Bandit Buttons""",<Short audio>
Rush Order,quit,
Rush Order,quit,
Lemonade stand,"""Alexa, open Lemonade Stand""",<Short audio>
Lemonade stand,quit,
Lemonade stand,"""Alexa, ask Lemonade Stand about the ranking""","This might answer your question: In 2017, the name Alexa was given to 3,888 newborns in the US. Alexa ranked as the 65th most popular name for girls and the 12,175th most popular name for boys."
Lemonade stand,quit,
Lemonade stand,quit,
Lemonade stand,"""Alexa, ask Lemonade Stand for the top 10""",
Lemonade stand,quit,
Lemonade stand,quit,
Kids Kitchen - Childrens cooking game,"""Alexa Kids Kitchen""",<Short audio>
Kids Kitchen - Childrens cooking game,quit,
Kids Kitchen - Childrens cooking game,"""Alexa, Ask SillyThings to tell me to do something silly""","Ok, Here's Silly Things"
Kids Kitchen - Childrens cooking game,quit,
Kids Kitchen - Childrens cooking game,quit,
Kids Kitchen - Childrens cooking game,"""Alexa, open Freeze Dancers""",<Audio only response>
Kids Kitchen - Childrens cooking game,quit,
Kids Kitchen - Childrens cooking game,quit,
Animal Yoga,"""Alexa, play Animal Yoga""",Hello. Welcome to Animal Yoga! What animal would you like to play?
Animal Yoga,quit,
Animal Yoga,"""Alexa, ask Animal Yoga to play random""",You have Animal Yoga enabled. Do you want to open it?
Animal Yoga,Yes,howdy. Welcome to Animal Yoga! What animal would you like to play?
Animal Yoga,"""Alexa, ask Animal Yoga to play random""","lion roar.A powerful lion rests in the shade of the savanna, looking angry."
Animal Yoga,quit,
Animal Yoga,quit,
Animal Yoga,"""Alexa, ask Animal Yoga to play Octopus""",You have Animal Yoga enabled. Do you want to open it?
Animal Yoga,Yes,Hi. Welcome to Animal Yoga! What animal would you like to play?
Animal Yoga,"""Alexa, ask Animal Yoga to play Octopus""",Octopus hunt
Animal Yoga,quit,
Animal Yoga,quit,
Kids' Mad Libs,"""Alexa, open mad libs.""",<Audio only response>
Kids' Mad Libs,quit,
Kids' Mad Libs,"""Alexa, start mad libs.""",You have Mad Libs enabled. Do you want to open it?
Kids' Mad Libs,Yes,"This is Mad Libs! The world's greatest word game. We'll fill in the blanks, to make a story. Would you like to continue with your saved story?"
Kids' Mad Libs,"""Alexa, start mad libs.""",
Kids' Mad Libs,quit,
Kids' Mad Libs,quit,
Kids' Mad Libs,"""Alexa, launch mad libs.""",Just a quick adjective. Whatever pops into your head.
Kids' Mad Libs,quit,
Kids' Mad Libs,quit,
You're a Star,"""Alexa, open you're a star""","Sorry, I don't know that."
You're a Star,quit,
You're a Star,"""Alexa, start Kids Karaoke""",You have Kids Quiz! enabled. Do you want to open it?
You're a Star,Yes,<Short audio>
You're a Star,"""Alexa, start Kids Karaoke""",I didn‰Ûªt catch that. Which level would you like?
You're a Star,quit,
You're a Star,quit,
You're a Star,"""Alexa, open Brevard Karaoke""","Sorry, I‰Ûªm not sure about that."
You're a Star,quit,
You're a Star,quit,
Infected,"""Alexa, open Infected""",<Audio only response>
Infected,quit,
Infected,"""Alexa, start Infected""",<Audio only response>
Infected,quit,
Infected,quit,
Infected,"""Alexa, play Infected""","Here's a sample of Intro (Infected), by Sickick, on Amazon Music."
Infected,quit,
Infected,quit,
5 Minute Epic,"""Alexa, open 5 Minute Epic""",<Audio only response>
5 Minute Epic,quit,
5 Minute Epic,"""Alexa, launch 5 Minute Epic""",<Audio only response>
5 Minute Epic,quit,
5 Minute Epic,quit,
5 Minute Epic,"""Alexa, launch Bandit Buttons""",<Short audio>
5 Minute Epic,quit,
5 Minute Epic,quit,
Talking Alice,"""Alexa, open Talking Alice.""",<Audio only response>
Talking Alice,quit,
Talking Alice,"""Alexa, launch Talking Alice.""","You say something, I say it back... Now say something."
Talking Alice,quit,
Talking Alice,quit,
Talking Alice,"""Alexa, start Talking Alice.""",You have Talking Alice enabled. Do you want to open it?
Talking Alice,Yes,"You say something, I say it back... Now say something."
Talking Alice,"""Alexa, start Talking Alice.""","alexa, start talking alice."
Talking Alice,quit,
Talking Alice,quit,
Audio Battleship,"""Alexa, start Audio Battleship""",
Audio Battleship,quit,
Audio Battleship,"""Alexa, open Audio Battleship""","Sorry, I'm not sure."
Audio Battleship,quit,
Audio Battleship,quit,
Audio Battleship,"""Alexa, ask Audio Battleship to start a new game""",
Audio Battleship,quit,
Audio Battleship,quit,
Party Game,"""Alexa play party game.""",Kids Party Games is available with Amazon Music Unlimited which lets you play over 50 million songs. It's free for 30 days and then you'll be automatically charged $9.99 a month. Cancel anytime. Terms in the Alexa app. Should I start your free trial and play Kids Party Games?
Party Game,quit,
Party Game,"""Alexa start party game.""","This might answer your question: Party was released on December 16, 2016."
Party Game,quit,
Party Game,quit,
Party Game,"""Alexa launch party game.""","Welcome to Party Foul, the game where I ask each of you about a funny, and sometimes embarrassing thing you may have done, and we'll see how well you really know one another! Good luck."
Party Game,quit,
Party Game,quit,
Categories for Kids,"""Alexa, play kids categories""",Some examples of children are: Victorian children and first graders.
Categories for Kids,quit,
Categories for Kids,"""Alexa, open kids categories""",Welcome to Kids Madlibs. Would you like to play?
Categories for Kids,quit,
Categories for Kids,quit,
Categories for Kids,"""Alexa, start kids Categories""",Welcome to Kids Madlibs. Would you like to play?
Categories for Kids,quit,
Categories for Kids,quit,
The Yes or No Game,"""Alexa, open The Yes or No Game""",By all means.
The Yes or No Game,quit,
The Yes or No Game,"""Alexa, play The Yes or No Game""","A hundred percent, no."
The Yes or No Game,quit,
The Yes or No Game,quit,
The Yes or No Game,"""Alexa, start The Yes or No Game""","No, never."
The Yes or No Game,quit,
The Yes or No Game,quit,
Harry Potter: True or False?,"""Alexa, open Harry Potter True or False""",Here's your fact: Harry paid å£34.51 ‰ÛÒ or $51.45 ‰ÛÒ for his wand at Ollivander.
Harry Potter: True or False?,quit,
Harry Potter: True or False?,"""Alexa, begin Harry Potter True or False""","Here's your fact: In 2002, an unauthorised fifth book was published in China titled Harry Potter and Bao Zoulong. The title was translated into English as Harry Potter and Leopard-Walk-Up-To-Dragon."
Harry Potter: True or False?,quit,
Harry Potter: True or False?,quit,
Harry Potter: True or False?,"""Alexa, start Harry Potter True or False""","Here's your fact: Hermiones Patronus was an otter, which also happens to be J.K. Rowlings favourite animal."
Harry Potter: True or False?,quit,
Harry Potter: True or False?,quit,
Would You Rather,"""Alexa, play would you rather""",<Short audio>
Would You Rather,quit,
Would You Rather,"""Alexa, open would you rather""",<Short audio>
Would You Rather,quit,
Would You Rather,quit,
Would You Rather,"""Alexa, start would you rather""",<Short audio>
Would You Rather,quit,
Would You Rather,quit,
Speed Tap,"""Alexa play Speed Tap""","Here's a sample of Speed Metal Tap Dancer, by Rye Coalition, on Amazon Music."
Speed Tap,quit,
Speed Tap,"""Alexa ask Speed Tap what's the world record""","Sorry, I don't know that."
Speed Tap,quit,
Speed Tap,quit,
Speed Tap,"""Alexa tell Speed Tap to add me to the leaderboard""",You have Simon Tap enabled. Do you want to open it?
Speed Tap,Yes,<Short audio>
Speed Tap,"""Alexa tell Speed Tap to add me to the leaderboard""","I'm sorry, I didn't understand that."
Speed Tap,quit,
Speed Tap,quit,
Truth or Dare,"""Alexa, open truth or dare""","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,quit,
Truth or Dare,"""Alexa, play truth or dare""","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,quit,
Truth or Dare,quit,
Truth or Dare,"""Alexa, start truth or dare""","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,quit,
Truth or Dare,quit,
Football Mania,"""Alexa, start football mania""","American Football started on September 6, 2017. ""M A N I A"" by Fall Out Boy was released on January 19, 2018."
Football Mania,quit,
Football Mania,"""Alexa, play football mania""",You have Football Mania enabled. Do you want to open it?
Football Mania,Yes,"Welcome back! Your record is currently 0 wins, 0 losses, and 0 ties. Let's see if you can add another win to that right now! We'll start the game with a coin flip to determine possession. Do you want heads or tails?"
Football Mania,"""Alexa, play football mania""",We'll start the game with a coin flip to determine possession. Do you want heads or tails?
Football Mania,quit,
Football Mania,quit,
Football Mania,"""Alexa, tell football mania to start game""",You have Football Mania enabled. Do you want to open it?
Football Mania,Yes,"Welcome back! Your record is currently 0 wins, 0 losses, and 0 ties. Let's see if you can add another win to that right now! We'll start the game with a coin flip to determine possession. Do you want heads or tails?"
Football Mania,"""Alexa, tell football mania to start game""",We'll start the game with a coin flip to determine possession. Do you want heads or tails?
Football Mania,quit,
Football Mania,quit,
Guess my Age,"""Alexa, guess my age""",You have Guess My Number enabled. Do you want to open it?
Guess my Age,Yes,"Welcome to Guess My Number. What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess my Age,"""Alexa, guess my age""","What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess my Age,quit,
Guess my Age,"""Alexa, open guess my age""","Welcome to Guess My Number. What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess my Age,quit,
Guess my Age,quit,
Guess my Age,"""Alexa, guess my age please""",You have Guess My Number enabled. Do you want to open it?
Guess my Age,Yes,"Welcome to Guess My Number. What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess my Age,"""Alexa, guess my age please""","What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess my Age,quit,
Guess my Age,quit,
Bleed Purple,"""""Alexa, Bleed Purple""""",You have The American Heart Association enabled. Do you want to open it?
Bleed Purple,Yes,"The American Heart Association has been working to reduce disability and deaths caused by heart disease since 1924. Heart disease is the leading cause of death globally, and can cause numerous problems including heart attack or stroke. Would you like to learn about heart attacks, learn about strokes, or learn CPR?"
Bleed Purple,"""""Alexa, Bleed Purple""""","Sorry, I didn't get it. Can you please say it again!!"
Bleed Purple,quit,
Bleed Purple,"""""Alexa, ask Bleed Purple to play the fight song""""","Here's a sample of Fight Song, by Rachel Platten, on Amazon Music."
Bleed Purple,quit,
Bleed Purple,quit,
Bleed Purple,"""""Alexa, ask Bleed Purple to brighten the lights""""",I don‰Ûªt know how to set lights to that Setting.
Bleed Purple,quit,
Bleed Purple,quit,
Hot Potato,"""Alexa, play Hot Potato""",You have Hot Potato enabled. Do you want to open it?
Hot Potato,Yes,"Let's play hot potato, how many people are playing?"
Hot Potato,"""Alexa, play Hot Potato""","Let's play hot potato, how many people are playing?"
Hot Potato,quit,"Sorry, I'm having trouble accessing your Hot Potato skill right now"
Hot Potato,"""Alexa, open Freeze Dancers""",<Audio only response>
Hot Potato,quit,
Hot Potato,quit,
Hot Potato,"""Alexa, Ask SillyThings to tell me to do something silly""","Ok, Here's Silly Things"
Hot Potato,quit,
Hot Potato,quit,
ALIEN: Offworld Colony Simulator,"""Alexa, Open Alien Simulator""",Launching Offworld Colony Simulator.Welcome beta tester.Would you like to run through the tutorial?
ALIEN: Offworld Colony Simulator,quit,
ALIEN: Offworld Colony Simulator,"""Alexa, tell Alien Simulator to Go North""",
ALIEN: Offworld Colony Simulator,quit,
ALIEN: Offworld Colony Simulator,quit,
ALIEN: Offworld Colony Simulator,"""Alexa, tell Alien Simulator to Open Datapad""",You have ALIEN: Offworld Colony Simulator enabled. Do you want to open it?
ALIEN: Offworld Colony Simulator,Yes,Launching Offworld Colony Simulator.Welcome beta tester.Would you like to run through the tutorial?
ALIEN: Offworld Colony Simulator,"""Alexa, tell Alien Simulator to Open Datapad""",Invalid input.Would you like to run through the tutorial?
ALIEN: Offworld Colony Simulator,quit,
ALIEN: Offworld Colony Simulator,quit,
Kid's Hub | Kids' Games | Activities Collection,"""Alexa, open kids hub""","Sorry, I'm not sure about that."
Kid's Hub | Kids' Games | Activities Collection,quit,
Kid's Hub | Kids' Games | Activities Collection,"""Alexa, ask kids hub to play pictionary""",<Short audio>
Kid's Hub | Kids' Games | Activities Collection,quit,
Kid's Hub | Kids' Games | Activities Collection,quit,
Kid's Hub | Kids' Games | Activities Collection,"""Alexa, tell kids hub to begin the kiddy olympics""","Sorry, I don't know that one."
Kid's Hub | Kids' Games | Activities Collection,quit,
Kid's Hub | Kids' Games | Activities Collection,quit,
Marshawn Lynch's BeastMode,"""Alexa, Open BeastMode""","Welcome to Marshawn Lynch's Beast Mode skill, you can ask things like where did you go to college, what's your favorite candy, or ask a press conference question. like how was that defense, or what's next for you. What would you like to ask?"
Marshawn Lynch's BeastMode,quit,
Marshawn Lynch's BeastMode,"""Alexa, Ask BeastMode what is your favorite candy?""",You have Marshawn Lynch's BeastMode enabled. Do you want to open it?
Marshawn Lynch's BeastMode,Yes,"Welcome to Marshawn Lynch's Beast Mode skill, you can ask things like where did you go to college, what's your favorite candy, or ask a press conference question. like how was that defense, or what's next for you. What would you like to ask?"
Marshawn Lynch's BeastMode,"""Alexa, Ask BeastMode what is your favorite candy?""","Lynch frequently ate Skittles during games, a habit which started when he was in high school. After Lynch was shown eating the candy during a nationally-televised game on December 5, 2011, Mars offered him a two-year supply of Skittles and a custom dispenser for his locker."
Marshawn Lynch's BeastMode,quit,
Marshawn Lynch's BeastMode,quit,
Marshawn Lynch's BeastMode,"""Alexa, Ask BeastMode how was the game?""",You have Marshawn Lynch's BeastMode enabled. Do you want to open it?
Marshawn Lynch's BeastMode,Yes,"Welcome to Marshawn Lynch's Beast Mode skill, you can ask things like where did you go to college, what's your favorite candy, or ask a press conference question. like how was that defense, or what's next for you. What would you like to ask?"
Marshawn Lynch's BeastMode,"""Alexa, Ask BeastMode how was the game?""","Sorry, I'm having trouble accessing your Marshawn Lynch's BeastMode skill right now"
Marshawn Lynch's BeastMode,quit,
Marshawn Lynch's BeastMode,quit,
Pointless,"""Alexa, open Pointless""",<Audio only response>
Pointless,quit,
Pointless,"""Alexa, ask Pointless what's the best score""",You have Trivia Blast enabled. Do you want to open it?
Pointless,Yes,<Short audio>
Pointless,"""Alexa, ask Pointless what's the best score""",Today's top scorer is Anonymous with 49
Pointless,quit,
Pointless,quit,
Pointless,"""Alexa, ask Pointless to explain the rules""","Hmm, I don't know that one."
Pointless,quit,
Pointless,quit,
Surfable,"""Alexa, ask Surfable about Huntington Pier.""",You have Surfable enabled. Do you want to open it?
Surfable,Yes,"wahoo! welcome to Surfable!. I can tell you surf reports of popular spots in California. To get started tell me the name of the surf spot you are intersted in. For instance you can say, Mavericks, and I will tell you the surf report at Mavericks. What spot are you interested in?"
Surfable,"""Alexa, ask Surfable about Huntington Pier.""",Im not sure what surf spot you said. Can you try again?
Surfable,quit,
Surfable,"""Alexa, ask Surfable about the waves at Pipeline.""",You have Surfable enabled. Do you want to open it?
Surfable,Yes,"all righty. welcome to Surfable!. I can tell you surf reports of popular spots in California. To get started tell me the name of the surf spot you are intersted in. For instance you can say, Mavericks, and I will tell you the surf report at Mavericks. What spot are you interested in?"
Surfable,"""Alexa, ask Surfable about the waves at Pipeline.""",Im not sure what surf spot you said. Can you try again?
Surfable,quit,
Surfable,quit,
Surfable,"""Alexa, ask Surfable about the conditions at Malibu.""",You have Surfable enabled. Do you want to open it?
Surfable,Yes,"huzzah. welcome to Surfable!. I can tell you surf reports of popular spots in California. To get started tell me the name of the surf spot you are intersted in. For instance you can say, Mavericks, and I will tell you the surf report at Mavericks. What spot are you interested in?"
Surfable,"""Alexa, ask Surfable about the conditions at Malibu.""",Uh oh... There was a problem. This is embarassing. Sorry.
Surfable,quit,
Surfable,quit,
Color Lab,"""Alexa, open Color Lab""",<Audio only response>
Color Lab,quit,
Color Lab,"""Alexa, ask Color Lab to Play Push the Buttons""",You have Rush Order enabled. Do you want to open it?
Color Lab,Yes,"Welcome to Rush Order, a delicious game that is a fun as it is fruity. Each Player take a smoothie button, press it once, and wait for it to turn green."
Color Lab,"""Alexa, ask Color Lab to Play Push the Buttons""",You have Rush Order enabled. Do you want to open it?
Color Lab,quit,
Color Lab,quit,
Color Lab,"""Alexa, ask Color Lab to Hear the Colors""",<Audio only response>
Color Lab,quit,
Color Lab,quit,
Baseball Live,"""Alexa, ask Baseball Live who is pitching for the Phillies today?""",Aaron Nola is the probable starter for the Phillies today against the Marlins.
Baseball Live,quit,
Baseball Live,"""Alexa, ask Baseball Live what is the score of the Phillies game?""","On Tuesday, April 23, the Mets beat the Phillies, 9-0; the Cubs beat the Dodgers, 7-2; the Athletics beat the Rangers, 11-5; and the Yankees beat the Angels, 7-5."
Baseball Live,quit,
Baseball Live,quit,
Baseball Live,"""Alexa, ask Baseball Live what is happening in the Phillies game?""","Hmm, I don't know that one."
Baseball Live,quit,
Baseball Live,quit,
Memory Match,"""Alexa, Start Memory Match""",Hello! Choose your exercise.
Memory Match,quit,
Memory Match,"""Alexa, Start Memory Match""",Hi! Choose your exercise.
Memory Match,"""row 1, column 2""",I'll tell you 7 digit telephone number twice. You should repeat it. After each success I'll tell you a new one. 7160958. 7160958.
Memory Match,quit,
Memory Match,"""Alexa, Start Memory Match""",Greetings! Choose the exercise.
Memory Match,"""1, 2""",I don't know that.
Memory Match,quit,
Star Commander,"""Alexa, open Star Commander""","Welcome to Star Date Converter. Please say the Earth date that you would like to convert to a Star Date. or you can say, What is today's Star Date?"
Star Commander,quit,
Star Commander,"""Alexa, start Star Commander""","Welcome to Star Date Converter. Please say the Earth date that you would like to convert to a Star Date. or you can say, What is today's Star Date?"
Star Commander,quit,
Star Commander,quit,
Star Commander,"""Alexa, launch Star Commander""","Welcome to Star Date Converter. Please say the Earth date that you would like to convert to a Star Date. or you can say, What is today's Star Date?"
Star Commander,quit,
Star Commander,quit,
The Dark Citadel,"""Alexa open the dark citadel.""","Sorry, I'm not sure."
The Dark Citadel,quit,
The Dark Citadel,"""Alexa begin the dark citadel.""","Hmm, I'm not sure."
The Dark Citadel,quit,
The Dark Citadel,quit,
The Dark Citadel,"""Alexa start the dark citadel.""","Sorry, I'm not sure."
The Dark Citadel,quit,
The Dark Citadel,quit,
Would You Rather,"""Alexa, Would You Rather?""",You have Would You Rather for Family enabled. Do you want to open it?
Would You Rather,Yes,<Short audio>
Would You Rather,"""Alexa, Would You Rather?""","Sorry, I missed that. Welcome back to Would You Rather! I missed you, so here I am! Ready to play?"
Would You Rather,quit,
Would You Rather,"""Alexa, launch Would You Rather.""",<Audio only response>
Would You Rather,quit,
Would You Rather,quit,
Would You Rather,"""Alexa, open Would You Rather""",<Short audio>
Would You Rather,quit,
Would You Rather,quit,
Pug's Adventures,"""Alexa, play Pug's Adventures""","Ok, Here's Music Bop Adventures"
Pug's Adventures,quit,
Pug's Adventures,"""Alexa, launch Pug's Adventures""",Welcome to Music Bop Adventures. Say please play adventures to begin.
Pug's Adventures,quit,
Pug's Adventures,quit,
Pug's Adventures,"""Alexa, start Pug's Adventures""",You have Dungeon Adventure enabled. Do you want to open it?
Pug's Adventures,Yes,Welcome to Dungeon Adventure. You have been given a dangerous quest. The townspeople of Ravensburg have requested your assistance. The town has experienced attacks from many different monsters lately. The monsters are coming from a nearby underground dungeon and they need your help in defeating the evil necromancer that is behind it all. Your quest is to go forth into the dungeon and find the necromancer and kill him. I hope you're up for the task! Will you accept the challenge?
Pug's Adventures,"""Alexa, start Pug's Adventures""",Please let me know if you'd like to accept the challenge by saying yes or no.
Pug's Adventures,quit,
Pug's Adventures,quit,
One Card Poker Game,"""Alexa, play One Card Poker""","Welcome to One Card Poker! I have a new deck ready to be dealt. Say ""play"" to start or ""help"" for instructions."
One Card Poker Game,quit,
One Card Poker Game,"""Alexa, start One Card Poker""","Welcome to One Card Poker! I have a new deck ready to be dealt. Say ""play"" to start or ""help"" for instructions."
One Card Poker Game,quit,
One Card Poker Game,quit,
One Card Poker Game,"""Alexa, ask Go Fish to start a new game.""",You have Go Fish - The Card Game enabled. Do you want to open it?
One Card Poker Game,Yes,"Welcome to Go Fish - The Card Game. To start a game, say: Start a new game. To hear the rules, ask: what are the rules? If you would like more information, say: help."
One Card Poker Game,"""Alexa, ask Go Fish to start a new game.""","I did not understand that request. Please try again, or say help."
One Card Poker Game,quit,
One Card Poker Game,quit,
Overwatch League,"""Alexa, ask Overwatch League what games are today.""","Hmm. Maybe the skill, Overwatch League, can help. Do you want to try it?"
Overwatch League,quit,
Overwatch League,"""Alexa, ask Overwatch League when the London Spitfire play next.""",You have Soccer Nerd enabled. Do you want to open it?
Overwatch League,Yes,"Welcome to Soccer Nerd. You can ask me questions about soccer games. Try, who did Barcelona play last?"
Overwatch League,"""Alexa, ask Overwatch League when the London Spitfire play next.""",I didn't understand your question. Please try something like: Who does Chelsea play next.
Overwatch League,quit,
Overwatch League,quit,
Overwatch League,"""Alexa, ask Overwatch League who the top three teams are.""",You have College Football Rankings enabled. Do you want to open it?
Overwatch League,Yes,"Welcome to College Football Rankings! You can ask to hear any number of the top one to twenty five teams. If you need help, say Help!"
Overwatch League,"""Alexa, ask Overwatch League who the top three teams are.""","The top 3 teams are: # 1 Alabama, # 2 Clemson , # 3 Notre Dame"
Overwatch League,quit,
Overwatch League,quit,
High Low Game,"""Alexa, let's play High Low Game""",Welcome to High or Low. Want to start a game?
High Low Game,quit,
High Low Game,"""Alexa, let's play High Low Game""",Welcome to High or Low. Want to start a game?
High Low Game,"""my guess is fifty seven""",Sorry I didn't get that. Try saying a number
High Low Game,quit,
High Low Game,"""Alexa, let's play High Low Game""",Welcome to High or Low. Want to start a game?
High Low Game,"""is it forty five""",Sorry I didn't get that. Try saying a number
High Low Game,quit,
I Choose You - An Unofficial Pokemon Guessing Game,"""Alexa, open i choose you""","Welcome to I Choose You, an unofficial Pokemon guessing game! Say 'start' to start playing!"
I Choose You - An Unofficial Pokemon Guessing Game,quit,
I Choose You - An Unofficial Pokemon Guessing Game,"""Alexa, ask Pikachu to talk""","The skill, Pikachu Talk can help you with that. Did you want to enable it?"
I Choose You - An Unofficial Pokemon Guessing Game,quit,
I Choose You - An Unofficial Pokemon Guessing Game,quit,
I Choose You - An Unofficial Pokemon Guessing Game,"""Alexa, start Pokemon Cry Challenge unofficial""","Hmm, I found a few skills that might help."
I Choose You - An Unofficial Pokemon Guessing Game,quit,
I Choose You - An Unofficial Pokemon Guessing Game,quit,
My Questions,"""Alexa, ask My Questions to start questions""",You have My Questions enabled. Do you want to open it?
My Questions,Yes,Hi. Welcome to the My Questions survey experience. I'm excited to try something new and fun with you. The first questions are about sports you may follow. Please respond with the words Yes or No only. Do you follow any of these sports. NFL football?
My Questions,"""Alexa, ask My Questions to start questions""",Hi. Welcome to the My Questions survey experience. I'm excited to try something new and fun with you. The first questions are about sports you may follow. Please respond with the words Yes or No only. Do you follow any of these sports. NFL football?
My Questions,quit,
Little Ballet Dancer,"""Alexa, open Little Ballet Dancer""",<Audio only response>
Little Ballet Dancer,quit,
Little Ballet Dancer,"""Alexa, start Little Ballet Dancer""",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
Little Ballet Dancer,quit,
Little Ballet Dancer,quit,
Little Ballet Dancer,"""Alexa, play Little Ballet Dancer""",I can't find the song little ballet dancer.TrackNotFoundPromptMusic.PlayMusicIntenten_USdefaultf0dc86b0-e8eb-4a93-a0bd-fe18a322faac1Adm-20180212_202339-1
Little Ballet Dancer,quit,
Little Ballet Dancer,quit,
Shadow Realm,"""Alexa, launch Shadow Realm.""",<Short audio>
Shadow Realm,quit,
Shadow Realm,"""Alexa, launch Shadow Realm.""",<Short audio>
Shadow Realm,"""What can I do?""","Here are some things to try. You can say Pick up, and then the name of an item to pick it up. You can say Drop, and the name of an item to drop it. You can check what you are carrying by asking, What am I carrying? You can get a detailed description of any room you are in by saying, look around. You can get a list of exits by saying, what are the exits? You can get a list of spells you have learned by saying, what spells do I know? You move by saying, go, and then the direction you want to go. If there is a door to the north, you can say, go north. Or go through the north door. You can simply say, go door, as long as there is only one door. You can go up and down, if it's a ladder or stairs. You can examine things in detail by saying, look, and the name of the item. Clues are often exposed by looking at things. You can look at items, people, monsters, and exits. You can open items that are containers for other items. You can search rooms or items by saying, search room, or search and the name of the item, in case you think there might be something hidden. You can name yourself at any time by saying, my name is, and then what you want to be called. When you meet other people or monsters in the game, you can tell them to speak, or say hello to them. Some items can be read, you just say, read, and then the name of the item. If you have a spell to cast, you can say, cast, then the name of the spell. Or speak these words: say, and the name of the thing you want to say. If you are answering someone's question, just say, say, and the thing you want to say. If you get into a fight, just say, use, and the name of the item you want to use on your turn. Or cast a spell. You can say, run away, if you want to try to escape. You can say, give me a minute, or hold on a second, if you need some time to think. If you have upgraded your account you can say, I need a hint.If you're tired of hearing me say, what do you want to do now after every room description, just say, turn prompts off.You can say, quit game, or game over, if you are done playing. For a complete list, visit our web site at daysfly.com. What do you want to do now?"
Shadow Realm,quit,
Shadow Realm,"""Alexa, ask Shadow Realm what I am carrying.""","Hmm, I don't know that."
Shadow Realm,quit,
Shadow Realm,quit,
Guess A Number,"""Alexa open guess a number""","Welcome to Guess My Number. What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess A Number,quit,
Guess A Number,"""Alexa open guess a number""","Welcome to Guess My Number. What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess A Number,"""Good Bye""",Thank you for playing. Have a nice day.
Guess A Number,quit,
Guess A Number,"""Alexa open guess a number""","Welcome to Guess My Number. What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess A Number,"""Is it fifty""","Ok, I have picked a number between zero and 50. What is your first guess?"
Guess A Number,quit,
Guessing Game,"""Alexa, start playing Guessing Game""",You have Number Guessing Game enabled. Do you want to open it?
Guessing Game,Yes,I have chosen a number between 1 and 50. Try to guess the number!
Guessing Game,"""Alexa, start playing Guessing Game""",That isn't a number! Guess a number between 1 and 50.
Guessing Game,quit,
Guessing Game,"""Alexa, start playing Guessing Game""","Sorry, I‰Ûªm not sure about that."
Guessing Game,"""Is it twenty?""","Sorry, I don't know that one."
Guessing Game,quit,
Guessing Game,"""Alexa, start playing Guessing Game""",You have Number Guessing Game enabled. Do you want to open it?
Guessing Game,Yes,That isn't a number! Guess a number between 1 and 50.
Guessing Game,quit,
